RefCode,ERNntr,HostSpecies,PathogenSpecies,Citation,HostTaxID,HostGenus,HostFamily,HostOrder,HostClass,PathTaxID,PathGenus,PathFamily,PathOrder,PathClass,PathKingdom
218,216,Euproctis chrysorrhoea,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",987934,Euproctis,Erebidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,217,Acronicta americana,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",688356,Acronicta,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,218,Agrotis segetum,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",47767,Agrotis,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,219,Anaplectoides prasina,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",214030,Anaplectoides,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,220,Autographa pulchrina,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",987893,Autographa,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,221,Autographa gamma,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",254363,Autographa,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,222,Craniophora ligustri,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",938226,Craniophora,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,223,Diachrysia chrysitis,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",179674,Diachrysia,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,224,Diarisa mendica,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,225,Lacanobia oleracea,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",79499,Lacanobia,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,226,Helicoverpa zea,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",7113,Helicoverpa,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,227,Mamestra brassicae,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",55057,Mamestra,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,228,Melanchra persicariae,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",987979,Melanchra,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,229,Mythimna separata,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",271217,Mythimna,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,230,Noctua fimbriata,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",753202,Noctua,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,231,Panolis flammea,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",988141,Panolis,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,232,Peridroma saucia,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",244290,Peridroma,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,233,Phlogophora meticulosa,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",875884,Phlogophora,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,234,Polia nebulosa,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",988024,Polia,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,235,Spodoptera littoralis,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",7109,Spodoptera,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,236,Xestia baja,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",988044,Xestia,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,237,Xestia c-nigrum,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",987431,Xestia,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,238,Cerura vinula,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",987900,Cerura,Notodontidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,239,Chaonia ruficornis,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,240,Phalera bucephala,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",753216,Phalera,Notodontidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,241,Furcula borealis,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",214151,Furcula,Notodontidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,242,Saturnia pavonia,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",332931,Saturnia,Saturniidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,243,Sphinx pinastri,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",987436,Sphinx,Sphingidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,244,Manduca sexta,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",7130,Manduca,Sphingidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,245,Laothoe populi,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",522836,Laothoe,Sphingidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,246,Smerinthus ocellata,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",469260,Smerinthus,Sphingidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,247,Plutella xylostella,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",51655,Plutella,Plutellidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
218,248,Zygaena filipendulae,Autographa californica NPV (AcMNPV),"Bishop, D.H.L., Entwistle, P.F., Cameron, I.R., Allen, C.J., and Posee, R.D. 1988. Field trials of genetically-engineered baculovirus insecticides. in Sussman, M. Collins, C.H., Skinner, F.A., and Stewart-Tull, D.E. [eds.] The release of genetically-engineered micro-organisms. Acdemic Press, London.",287375,Zygaena,Zygaenidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
195,249,Mamestra brassicae,Agrotis segetum NPV  (AsMNPV),"Groner, A. 1986. Specificity and safety of baculoviruses. pp. 177-202 in: Granados, R.R. and Federici, B.A. [eds.], The biology of baculoviruses, Vol 1: Biological properties and molecular biology. CRC Press, Boca Raton. ",55057,Mamestra,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
195,250,Hypena scabra,Anticarsia gemmatalis NPV  (AgMNPV),"Groner, A. 1986. Specificity and safety of baculoviruses. pp. 177-202 in: Granados, R.R. and Federici, B.A. [eds.], The biology of baculoviruses, Vol 1: Biological properties and molecular biology. CRC Press, Boca Raton. ",95219,Hypena,Erebidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
195,251,Spodoptera frugiperda,Anticarsia gemmatalis NPV  (AgMNPV),"Groner, A. 1986. Specificity and safety of baculoviruses. pp. 177-202 in: Granados, R.R. and Federici, B.A. [eds.], The biology of baculoviruses, Vol 1: Biological properties and molecular biology. CRC Press, Boca Raton. ",7108,Spodoptera,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
233,252,Reticulitermes flavipes,Entomophthora virulenta,"Yendol, W.G., and Paschke, J.D., 1965.  Pathology of an Entomophthora infection in the eastern subterranean termite Reticulitermes flavipes (Kollar).  J. Invertebr. Pathol. 7: 414-422.",36989,Reticulitermes,Rhinotermitidae,Blattodea,Insecta,NA,NA,NA,NA,NA,NA
195,253,Spilosoma subcarnea,Euproctis similis NPV,"Groner, A. 1986. Specificity and safety of baculoviruses. pp. 177-202 in: Granados, R.R. and Federici, B.A. [eds.], The biology of baculoviruses, Vol 1: Biological properties and molecular biology. CRC Press, Boca Raton. ",1078815,Spilarctia,Erebidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
195,254,Bombyx mori,Euproctis similis NPV,"Groner, A. 1986. Specificity and safety of baculoviruses. pp. 177-202 in: Granados, R.R. and Federici, B.A. [eds.], The biology of baculoviruses, Vol 1: Biological properties and molecular biology. CRC Press, Boca Raton. ",7091,Bombyx,Bombycidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
195,255,Mythimna separata,Euproctis similis NPV,"Groner, A. 1986. Specificity and safety of baculoviruses. pp. 177-202 in: Granados, R.R. and Federici, B.A. [eds.], The biology of baculoviruses, Vol 1: Biological properties and molecular biology. CRC Press, Boca Raton. ",271217,Mythimna,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
195,256,Galleria mellonella,Euproctis similis NPV,"Groner, A. 1986. Specificity and safety of baculoviruses. pp. 177-202 in: Granados, R.R. and Federici, B.A. [eds.], The biology of baculoviruses, Vol 1: Biological properties and molecular biology. CRC Press, Boca Raton. ",7137,Galleria,Pyralidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
195,257,Samia cynthia,Euproctis similis NPV,"Groner, A. 1986. Specificity and safety of baculoviruses. pp. 177-202 in: Granados, R.R. and Federici, B.A. [eds.], The biology of baculoviruses, Vol 1: Biological properties and molecular biology. CRC Press, Boca Raton. ",7127,Samia,Saturniidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
195,258,Melanchra persicariae,Mamestra brassicae NPV (MbMNPV),"Groner, A. 1986. Specificity and safety of baculoviruses. pp. 177-202 in: Granados, R.R. and Federici, B.A. [eds.], The biology of baculoviruses, Vol 1: Biological properties and molecular biology. CRC Press, Boca Raton. ",987979,Melanchra,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
232,259,Manduca sexta,Colias eurytheme NPV,"Bucher, G.E. 1967. Pathogens of tobacco and tomato hornworms. J. Invertebr. Pathol. 9:82-89",7130,Manduca,Sphingidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
232,260,Manduca sexta,Celerio euphorbiae NPV,"Bucher, G.E. 1967. Pathogens of tobacco and tomato hornworms. J. Invertebr. Pathol. 9:82-89",7130,Manduca,Sphingidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
370,261,Helicoverpa zea,Aedes taeniorhynchus IV (RMIV),"Anthony, D. W. and Comps, M. 1991. Iridoviridae pp. 55-86 in Adams, J.R. and Bonami, J.R. [Eds.] Atlas of invertebrate viruses. CRC Press, Boston.",7113,Helicoverpa,Noctuidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
370,262,Galleria mellonella,Aedes taeniorhynchus IV (RMIV),"Anthony, D. W. and Comps, M. 1991. Iridoviridae pp. 55-86 in Adams, J.R. and Bonami, J.R. [Eds.] Atlas of invertebrate viruses. CRC Press, Boston.",7137,Galleria,Pyralidae,Lepidoptera,Insecta,NA,NA,NA,NA,NA,NA
370,263,Aedes taeniorhynchus,Corethrella brakeleyi IV,"Anthony, D. W. and Comps, M. 1991. Iridoviridae pp. 55-86 in Adams, J.R. and Bonami, J.R. [Eds.] Atlas of invertebrate viruses. CRC Press, Boston.",329105,Ochlerotatus,Culicidae,Diptera,Insecta,NA,NA,NA,NA,NA,NA
370,264,Aedes sollicitans,Corethrella brakeleyi IV,"Anthony, D. W. and Comps, M. 1991. Iridoviridae pp. 55-86 in Adams, J.R. and Bonami, J.R. [Eds.] Atlas of invertebrate viruses. CRC Press, Boston.",310513,Ochlerotatus,Culicidae,Diptera,Insecta,NA,NA,NA,NA,NA,NA
